pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,4,2,18,2,,,,,54.3243705999339,55.32401059998665,55.32401059998665,55.32401059998665,55.32401059998665,55.32401059998665,56.324332499993034,56.324332499993034,c,1,0.3149585999781266,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,4,3,19,3,,,,,56.65708349994384,57.65736700000707,57.65736700000707,57.65736700000707,57.65736700000707,57.65736700000707,58.65734909998719,58.65734909998719,z,1,0.2928186000790447,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,5,0,20,0,,,,,58.97477510001045,59.974270200007595,59.974270200007595,59.974270200007595,59.974270200007595,59.974270200007595,60.973914099973626,60.973914099973626,x,1,0.5790864999871701,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,5,1,21,1,,,,,61.57379429996945,62.55770260002464,62.55770260002464,62.55770260002464,62.55770260002464,62.5737625999609,63.57401009998284,63.57401009998284,v,1,2.141381000052206,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,5,2,22,2,,,,,65.74061809992418,66.73988030001055,66.73988030001055,66.73988030001055,66.73988030001055,66.73988030001055,67.73982579994481,67.73982579994481,c,1,0.40683779993560165,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,5,3,23,3,,,,,68.17304589995183,69.17266329994891,69.17266329994891,69.17266329994891,69.17266329994891,69.17266329994891,70.17311259999406,70.17311259999406,z,1,0.6859861999982968,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,6,0,24,0,,,,,70.8893962999573,71.8892764999764,71.8892764999764,71.8892764999764,71.8892764999764,71.8892764999764,72.8897262000246,72.8897262000246,x,1,1.973722199909389,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,6,1,25,1,,,,,74.8894839999266,75.88970759999938,75.88970759999938,75.88970759999938,75.88970759999938,75.88970759999938,76.88897989992984,76.88897989992984,v,1,0.7584069999866188,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,6,2,26,2,,,,,77.67292419995647,78.67369600001257,78.67369600001257,78.67369600001257,78.67369600001257,78.67369600001257,79.67306169995572,79.67306169995572,c,1,0.37730359996203333,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,6,3,27,3,,,,,80.07234339998104,81.05692669993732,81.05692669993732,81.05692669993732,81.05692669993732,81.07286389998626,82.07225600001402,82.07225600001402,z,1,0.3802382000721991,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,7,0,28,0,,,,,82.47287009994034,83.4556802000152,83.4556802000152,83.4556802000152,83.4556802000152,83.472986400011,84.45623040001374,84.45623040001374,x,1,0.37900259997695684,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
150,v,7,1,29,1,,,,,84.85629319993313,85.85607119998895,85.85607119998895,85.85607119998895,85.85607119998895,85.85607119998895,86.85628940002061,86.85628940002061,v,1,0.36640950001310557,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
50,c,7,2,30,2,,,,,87.24009839992505,88.23918169992976,88.23918169992976,88.23918169992976,88.23918169992976,88.23918169992976,89.2393251999747,89.2393251999747,c,1,0.5603972000535578,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-150,z,7,3,31,3,,,,,89.82237900001928,90.82234459999017,90.82234459999017,90.82234459999017,90.82234459999017,90.82234459999017,91.82214840000961,91.82214840000961,z,1,0.3216097999829799,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
-50,x,8,0,32,0,,,,,92.17243959999178,93.17235629993957,93.17235629993957,93.17235629993957,93.17235629993957,93.17235629993957,94.1723222999135,94.1723222999135,x,1,0.3453260000096634,None,286699,001,2023-10-17_22h50.55.379,motor_sequence_learning,2023.1.3,59.978647592482915,
